subnum,trial,step,xtrans,ytrans,label,startx,starty,time,xpos,ypos,step,targx,targy,dist,timeout,hit
M2011,0,1,1,1,normal,974,974,2746,974,974,1,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2760,974,974,2,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2773,974,974,3,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2787,974,974,4,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2801,974,974,5,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2814,974,974,6,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2826,974,974,7,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2840,974,974,8,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2853,974,974,9,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2867,974,974,10,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2881,974,974,11,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2894,973,974,12,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2906,973,974,13,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2920,973,974,14,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2932,973,976,15,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2946,973,977,16,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2959,971,982,17,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2972,968,983,18,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2984,968,984,19,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,2998,968,985,20,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3010,968,986,21,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3023,968,986,22,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3035,968,986,23,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3049,968,986,24,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3063,968,986,25,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3076,968,986,26,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3089,968,986,27,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3101,968,986,28,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3114,968,986,29,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3126,968,986,30,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3138,968,986,31,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3150,968,986,32,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3163,968,986,33,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3176,968,986,34,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3188,968,986,35,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3202,968,986,36,1259,524,532.658,2000,0
M2011,0,1,1,1,normal,974,974,3216,966,987,37,1259,524,532.658,2000,0
