subnum,trial,step,xtrans,ytrans,label,startx,starty,time,xpos,ypos,step,targx,targy,dist,timeout,hit
016,0,1,1,1,normal,979,972,12088,979,972,1,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12101,979,972,2,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12113,979,972,3,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12126,979,972,4,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12139,979,972,5,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12151,979,972,6,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12163,979,972,7,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12175,979,972,8,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12188,979,972,9,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12201,979,972,10,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12214,979,972,11,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12227,979,972,12,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12240,979,972,13,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12253,979,972,14,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12267,979,972,15,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12280,979,972,16,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12292,979,972,17,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12306,979,972,18,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12319,979,972,19,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12333,977,973,20,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12346,972,973,21,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12359,964,972,22,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12372,960,971,23,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12385,956,969,24,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12399,951,969,25,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12413,948,968,26,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12426,939,964,27,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12438,933,961,28,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12452,916,946,29,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12465,890,922,30,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12478,871,902,31,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12491,829,853,32,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12505,782,808,33,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12518,759,787,34,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12531,711,749,35,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12543,689,733,36,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12557,668,714,37,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12569,654,696,38,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12583,647,688,39,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12596,638,672,40,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12608,632,658,41,673,450,605.079,2000,0
016,0,1,1,1,normal,979,972,12621,629,651,42,673,450,605.079,2000,0
