subnum,trial,step,xtrans,ytrans,label,startx,starty,time,xpos,ypos,step,targx,targy,dist,timeout,hit
015,0,1,1,1,normal,952,976,3402,952,976,1,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3415,952,976,2,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3429,952,976,3,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3442,952,976,4,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3456,952,976,5,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3468,952,976,6,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3481,952,976,7,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3494,952,976,8,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3508,952,976,9,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3520,952,976,10,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3533,952,976,11,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3545,952,976,12,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3558,952,976,13,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3572,952,976,14,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3584,952,976,15,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3597,952,976,16,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3610,952,976,17,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3623,952,976,18,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3636,952,976,19,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3647,952,976,20,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3660,952,976,21,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3672,952,976,22,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3685,952,976,23,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3699,952,976,24,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3713,952,976,25,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3726,952,976,26,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3738,952,976,27,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3751,952,976,28,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3764,952,976,29,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3777,952,976,30,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3789,952,976,31,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3802,952,976,32,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3815,952,976,33,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3829,953,966,34,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3843,960,952,35,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3856,964,944,36,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3870,975,916,37,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3883,989,874,38,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3897,995,849,39,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3910,1006,796,40,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3924,1010,751,41,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3937,1013,735,42,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3950,1016,711,43,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3963,1020,695,44,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3976,1021,688,45,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,3989,1026,670,46,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4001,1031,660,47,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4014,1051,637,48,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4027,1074,607,49,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4041,1088,592,50,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4055,1105,572,51,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4069,1119,551,52,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4083,1128,530,53,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4096,1133,518,54,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4108,1141,502,55,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4121,1147,495,56,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4134,1155,481,57,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4146,1162,466,58,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4160,1166,457,59,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4173,1170,438,60,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4187,1173,422,61,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4201,1173,412,62,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4214,1173,399,63,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4228,1176,379,64,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4241,1177,372,65,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4254,1179,346,66,1164,320,689.406,2000,0
015,0,1,1,1,normal,952,976,4266,1180,332,67,1164,320,689.406,2000,1
