subnum,trial,step,xtrans,ytrans,label,startx,starty,time,xpos,ypos,step,targx,targy,dist,timeout,hit
M2012,0,1,1,1,normal,969,976,4230,969,976,1,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4244,971,976,2,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4258,971,976,3,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4270,971,976,4,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4284,971,976,5,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4297,971,980,6,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4309,971,981,7,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4322,972,981,8,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4335,972,982,9,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4348,972,982,10,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4361,972,982,11,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4374,972,982,12,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4388,972,982,13,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4401,972,982,14,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4415,972,982,15,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4429,972,982,16,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4442,972,982,17,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4454,972,982,18,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4468,972,982,19,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4481,972,982,20,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4494,972,982,21,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4507,972,982,22,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4522,972,982,23,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4535,972,982,24,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4547,972,982,25,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4559,972,982,26,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4573,972,982,27,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4586,972,982,28,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4599,972,982,29,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4612,972,982,30,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4625,972,982,31,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4639,972,982,32,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4653,972,982,33,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4666,972,982,34,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4680,972,982,35,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4693,972,982,36,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4705,972,982,37,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4718,972,982,38,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4732,972,982,39,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4746,972,982,40,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4759,972,982,41,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4773,972,982,42,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4786,972,982,43,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4799,972,982,44,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4812,972,982,45,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4825,972,982,46,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4839,972,982,47,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4853,972,982,48,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4865,972,982,49,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4878,972,982,50,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4892,972,982,51,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4905,972,982,52,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4918,972,982,53,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4932,972,982,54,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4946,972,982,55,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4958,972,982,56,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4972,973,982,57,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4985,975,979,58,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,4998,975,976,59,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5011,975,963,60,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5024,968,946,61,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5037,962,936,62,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5050,945,920,63,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5063,932,908,64,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5076,926,903,65,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5090,916,895,66,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5104,910,887,67,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5117,907,884,68,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5130,903,879,69,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5144,899,875,70,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5156,898,873,71,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5169,896,869,72,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5183,894,867,73,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5195,892,864,74,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5208,890,860,75,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5221,889,859,76,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5234,888,856,77,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5248,888,853,78,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5261,887,851,79,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5274,887,849,80,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5288,887,845,81,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5302,887,843,82,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5314,887,840,83,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5328,887,835,84,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5342,888,832,85,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5353,888,829,86,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5366,890,828,87,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5379,890,826,88,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5392,891,826,89,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5405,891,826,90,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5418,891,826,91,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5432,891,826,92,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5445,891,826,93,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5457,891,826,94,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5470,891,826,95,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5484,891,826,96,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5497,891,826,97,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5511,891,826,98,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5524,891,826,99,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5537,891,826,100,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5550,891,826,101,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5563,891,826,102,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5577,891,826,103,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5590,891,826,104,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5604,891,826,105,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5618,891,826,106,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5632,895,819,107,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5646,897,815,108,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5660,903,809,109,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5672,909,802,110,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5683,911,799,111,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5696,918,794,112,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5709,923,791,113,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5723,932,787,114,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5736,946,783,115,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5749,953,781,116,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5762,972,779,117,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5775,984,778,118,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5788,1013,778,119,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5801,1060,783,120,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5814,1081,788,121,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5828,1129,805,122,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5841,1159,820,123,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5854,1168,829,124,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5868,1181,841,125,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5881,1187,855,126,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5894,1187,859,127,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5907,1187,873,128,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5920,1179,884,129,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5933,1173,890,130,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5947,1157,898,131,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5959,1147,903,132,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5972,1116,906,133,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,5986,1079,907,134,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6000,1030,893,135,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6014,997,883,136,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6028,927,851,137,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6039,855,792,138,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6052,827,769,139,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6065,781,728,140,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6078,768,711,141,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6091,760,694,142,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6104,762,683,143,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6118,770,676,144,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6131,789,666,145,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6144,819,656,146,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6157,840,652,147,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6169,895,650,148,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6183,957,656,149,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6196,989,664,150,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6210,1051,688,151,1008,836,145.331,2000,0
M2012,0,1,1,1,normal,969,976,6222,1074,701,152,1008,836,145.331,2000,0
M2012,0,2,1,1,normal,1110,737,6242,1110,737,1,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6255,1115,760,2,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6267,1115,770,3,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6281,1100,796,4,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6293,1084,811,5,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6307,1038,841,6,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6320,976,868,7,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6333,945,878,8,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6346,877,890,9,1308,822,215.474,2000,0
M2012,0,2,1,1,normal,1110,737,6360,821,895,10,1308,822,215.474,2000,0
