subnum,trial,step,xtrans,ytrans,label,startx,starty,time,xpos,ypos,step,targx,targy,dist,timeout,hit
026,0,1,1,1,normal,953,993,5176,953,993,1,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5189,953,993,2,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5203,953,993,3,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5217,953,993,4,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5230,953,993,5,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5243,953,993,6,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5256,953,993,7,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5269,953,993,8,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5283,953,993,9,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5296,953,993,10,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5309,953,993,11,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5322,954,992,12,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5335,954,992,13,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5348,954,992,14,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5360,954,992,15,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5373,954,992,16,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5385,954,992,17,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5398,954,992,18,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5411,954,992,19,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5423,954,992,20,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5437,954,992,21,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5450,954,992,22,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5463,954,992,23,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5476,954,992,24,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5489,954,992,25,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5502,955,991,26,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5515,955,989,27,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5528,955,988,28,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5541,955,987,29,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5554,955,982,30,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5567,956,975,31,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5581,956,961,32,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5594,954,932,33,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5607,947,912,34,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5621,936,881,35,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5634,921,837,36,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5646,913,819,37,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5660,893,793,38,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5673,870,762,39,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5686,856,747,40,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5699,842,726,41,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5712,830,707,42,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5725,829,699,43,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5739,828,682,44,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5752,827,662,45,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5765,826,652,46,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5778,821,628,47,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5792,811,603,48,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5805,807,596,49,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5818,800,585,50,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5832,799,579,51,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5846,798,576,52,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5858,796,569,53,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5873,794,558,54,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5886,792,551,55,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5900,785,533,56,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5914,775,512,57,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5928,762,483,58,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5941,756,472,59,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5954,748,455,60,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5967,746,445,61,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5981,743,430,62,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,5994,740,414,63,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,6008,737,402,64,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,6021,735,395,65,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,6035,734,384,66,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,6049,732,379,67,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,6061,732,376,68,722,356,677.591,2000,0
026,0,1,1,1,normal,953,993,6074,732,370,69,722,356,677.591,2000,1
026,0,2,1,1,normal,731,362,6094,731,362,1,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6107,731,359,2,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6121,731,358,3,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6134,731,358,4,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6147,731,358,5,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6160,731,358,6,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6173,731,358,7,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6186,731,358,8,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6199,731,358,9,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6212,731,358,10,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6224,731,358,11,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6237,731,358,12,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6250,731,358,13,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6263,731,358,14,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6277,731,358,15,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6290,731,358,16,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6302,731,358,17,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6315,731,360,18,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6327,736,366,19,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6340,739,371,20,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6353,754,388,21,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6366,767,404,22,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6380,798,437,23,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6394,813,450,24,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6407,821,457,25,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6420,824,459,26,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6433,830,460,27,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6446,832,460,28,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6459,834,460,29,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6472,838,460,30,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6485,841,460,31,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6499,854,460,32,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6512,867,460,33,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6525,872,461,34,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6538,883,464,35,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6552,895,469,36,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6565,903,472,37,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6578,931,483,38,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6591,943,488,39,983,504,289.254,2000,0
026,0,2,1,1,normal,731,362,6604,965,502,40,983,504,289.254,2000,1
026,0,3,1,1,normal,993,519,6624,993,519,1,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6638,998,524,2,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6650,1001,526,3,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6664,1001,526,4,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6676,1001,526,5,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6690,1001,526,6,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6703,1000,526,7,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6715,999,525,8,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6728,997,524,9,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6741,996,523,10,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6753,995,522,11,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6766,995,522,12,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6779,995,522,13,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6792,995,522,14,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6805,995,522,15,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6818,995,522,16,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6832,995,522,17,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6845,995,522,18,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6858,995,522,19,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6871,990,521,20,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6885,977,516,21,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6899,954,508,22,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6912,911,492,23,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6926,880,480,24,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6939,822,457,25,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6952,776,438,26,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6965,764,434,27,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6979,749,426,28,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,6993,746,423,29,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,7006,746,422,30,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,7020,744,420,31,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,7034,744,418,32,696,416,314.353,2000,0
026,0,3,1,1,normal,993,519,7046,744,418,33,696,416,314.353,2000,0
